content,title
오늘. 은신랑 아들다 저녁 먹고 들어온다길 래~~혼자 밥 먹네요~예전 에 는혼자. 먹는것이 익숙하지않햇는데ㅠ어느 새 익숙해 졋어요ㅠ카페도 혼자밥도 혼자. ㅎ ㅠ늙어가는. 증조 일까요?맘 ㅇㅣ 쓸쓸 함 이 밀려오네요ㅜ울 님들. 저녁 맛나게 드시고남 은 시간도 행복 하기용♡♡♡,혼밥♡
궁굼해 졌어요..갑자기  물론 20~30 대랑은 다르지만  이제는 40`50대의 우리들은 어디다 두고 사시는지 ~~~  제가 50줄에 이르다보니 행복이란 단어에 올인하고 싶어졌어요. 할말은 너무 많지만 다음에 할게요.. 이제는 내가 하고 싶은 일 하고 살고 싶어요. 혹시  여러분들도 적성이나 주변 이목때문에 맞지 않는 일을 하고  있지는 않는지요?  먹고 사는 문제가 걸려서 할 수 없이 하는 분들도 많을 것 같기도 하고요  갑자기 가을이란 단어가 심란하게 마음을 흔드네요 ...,인생의 포커스를 어디다 두고 사시나요!
언니들껜 죄송하지만.. 이제 40인데.. 갱년기증상??? 과 너무 비슷하네요ㅜ 정말 하루종일 아무것도 안해요.. 심한 우울증처럼... 울기도했다 웃기도했다 헐! 사람만나는것도 싫고 두렵고.. 아이들도 아직 어린데..갱년기는 아니겠죠~?? 여성 호르몬이 바닥난듯도 하구요ㅜ 그래서 취미를 가져볼까 일을 해볼까 하는데.. 과연 10년 경력단절에 뭘 시작해야 할까요ㅜ 이래저래 생각만 많고 우울하네요..  ,이제 40인데..
"우갱님들 무기력 할때 어떻게 푸시나요? ..오전엔 멀쩡했는데  오후에 갑자기 왜 기분이 다운되고 일도 하기싫고 이럴까요 ... 산책을 하면 좋을지 아니면 기분좋은 음악을 들어야 하는지 . 심란스런 이마음 , 가을을 타는지 ~ ",무기력할때 
아이 어렸을땐 얼른 컸음 소원이 없겠다 했는데 다 크고 나니 외롭네요ㅜ 일하면서 바쁘게 사시는분께는 죄송하지만요  그렇다고 하루종일 노는 것도 아닌데도 그렇네요 집안일도 하고 운동도 하고 하는데도 그래요 일가라고 하시는 분도 계시던데저질체력이라 일도 못가요  집안일 다해놓고 남 티비 봤다 폰봤다 누웠다 앉았다 뭐하는가 싶고 답답하네요 노래도 들었던거 또 듣고 반복 카페도 이 카페 저 카페 갔다가 폰도 자주보니 시력도 맛이 가는거 같아 껐다 켰다ㅋㅋ 저같은분 외로우실때 뭐하고 보내시나요?^^,아이 다 크고 나니 외롭고 심심하네요ㅜㅜ
오늘 비도오구너무 우울햇어요ㅠ그래서청승맞게 혼자카페가서아이스 커피랑허브티 두잔시켜서두시간을 멍때리고 왓어요ㅜ전유난히 가을타는여자이고요 ㅋ나이가 늙어가는 징조일거라는맘이. ㅜㅠ내년얼마안남앗네요ㅠ곧50을바라보니~~벌써 이렇게됫구나세월 참빠르네 며칠잇다가까운곳. 여행이라도갓다 오고 싶네요 ㅜㅠ울님들이쁜 밤 꿀밤되기용😍,우울감 ㅠ
무엇때문에 왜?? 나는 가슴이 이케 답답하고 꿀꿀할까요? 요며칠을 둘러봐도 딱히 스스로를 이케 학대할 뭔가는 없는데. 날씨는 왜? 또 이케 화창한지..이렇게 꿀꿀한날은 먼저 화장실 청소를 합니다 그리고..저는 쳐묵쳐묵합니다 이 알수없는 그무언가로 부터 심란할때 우갱님들은 무엇을 하시나요?,쳐묵쳐묵...
언니들보단...아직 어리지만(?)아이가 22..20이 되다보니....아무것도 해놓은것 없이  나이만 먹었구나..미안한마음 이네요..물려받지 못했으니  물려주면 좋겠는데....전....아무것도 없어요..내 몸이나  건강해서 애들 짐이 안됐으면....현금도...부동산도...오늘 유독 신경쓰이는 날이네요..끕끕한 날씨 탓인가봐요..아이랑  친하고  관계가 좋은것도 아닌데...경제력마져 없으니....ㅎㅎ아이들이 자기 앞길 헤쳐가면 좋겠네요..절 닮아 부끄럼만 많은 아이들이라...맘이 씁쓸한 하루네요...,아무것도 해놓은게 없을때...
20년동안 전업으로 아이교육에 중점두며 이시간들을 보냈어요. 공부는 상워귄대학을 갈수 있는 성적인데 운이 그런지 꼭 수능날 점수가 안나와 지금은 삼수아닌 삼수를 하고 있어요. 기다린 시간이 넘길고 마음도 많이 내려 놓았지만 아직도 진행중인 이시간이 참 힘들게해요. 그시간속에 취미.운동. 스터디.자격증등 나름 제시간을 갖고 보내고 있지만 맘 한구석에 공허함이 몰려와요. 내인생 모든것이 아픔이된듯. 이런상황속에 진정한 지인이나 친구는 없는듯하구요. 나의 아픔이 남에게 미소를 짓게하는 ... 빨리 시간이 가고 정리가 되었으면 하네요. 얼마 안 남았고 봄이 오기전 추운계절 웃을수 있었으면합니다.,공허함
우갱가입후 같이 나이들어가는 이들의 이야기를 보면서 공감하고 또 공감며  나를 위로했네요..그래서 지금까지 잘 견뎌왔다고. .나와 너무 다른 딸아이 덕분에 몇달간을 눈물콧물 쏙빼며 매일을 울며살았는데 어느 날은  엄마생각에 더더욱 슬퍼져 혼자 엉엉 울었네요..울엄마도 갱년기가 있었을 텐데~어찌 견디셨을까 하는생각에.. 운동을 다니는데 나이드신 어르신은 한번에 다 못하고 중간중간에 쉬시면서 우릴 바라보십니다.어느 날은 그 모습을 바라보다 나도 모르게 그만 눈물이 주루룩 났어요.저분도 젊은 시절 생각하며 이런때가 있었는데 하시겠지 하는 생각에 슬퍼지더라구요..저 갱년기맞죠?작은 일에도 아주 사소한일에도 자꾸 눈물이 나요..그래도 우갱여러분이 있어 하루하루 위로받으며 지내고있답니다!이야기도 잘못하고 글도 못 쓰는데 누팅만 하는게 먄스러워 비오는 날 주절주절해보네요!즐저녁하세요!,이렇게 살아지는 걸까..
어려서도 생각이 많은 아이였어요..얼른 어른이 되고 싶었는데..아이들키우느라 정신없던 시절이 가고..나이는 먹고..고민거리는 더 많아지네요.결단력 없는 사람이라 더 머리가 복잡하고. .하루하루 지옥이예요.회피성으로 다른생각을 해봐도 결론나지 않은 문제들에 자책하고..그러다 벌써 9월이 코앞입니다.이렇게 시간만 먹고 있었네요.내가 뾰족하니 누구도 만날수가 없어요..늘 밝고 긍정적인 사람이었거든요..제가.고민을 나누는 성격이 못되니..혼자 복잡하고 아프고..자꾸만 모르고싶네요.오늘도 애들보내고 침대에서만 있다가 이제겨우 일어나 고민거리 꺼내어 째려보는 중입니다..이와중에..비는 오고..침대에 커피쏟고..하아..배는 또 고프네요..,나이는 무게인가요..
딸아이와 기분 달래려고 로*바스 왔어요~전 용인댁이니까요.혼자 으쌰~으쌰 ~뿜뿜~!하는중입니다 ㅎㅎ그냥 지치고 무기력해져서 답답한 집을 나오고 싶어서 어디 멀리 나갈수도 없는 뚜벅이라서딸 아이 데리고 여기 모임방 하나 잡아서 쉬다 가려고요~주말이라 많이들 오셨네요~등업 하려고 열심히 글 올립니다^^즐거운 주말 보내셔요~~~♡ ,저도 기분이 오르락 내리락  하네요~
어둑어둑 해지면..왜 돌으갈 곳 없는 사람처럼 슬플까요??어릴땐 울기도 했는데...나이 먹으니 눈물은 안나고..이 시간에 전화할 친구가 없네요..내 안부 묻는 친구도 없고..친구많고 사교성 좋은 사람..부럽네요^^우갱와서 언니들 격려와 도움의 말에 힘내고..또 비슷한 감정 읽으며...많이 공감하고 있답니다..어둑어둑한 하늘보다가...말할곳이 필요해 몇자 적고 갑니다~~.,어둑해지니...좀 슬퍼요.
오늘 두번이나 큰 실수를 했네요. 비닐버리는 통에 음식물 쓰레기를 버려 다시 옮겨버린다고 넘 고생을 하지를 않나 머리를 감는데 샴푸가 아닌 바디워시로 감아 헹구고 다시 샴푸로 감는 어이없는 실수를..... 저 어쩜 좋을까요ㅜㅜ,내가 벌써 그럴 나이는 아닐텐데....
저 진짜 안그랬어요.잘난 사람들 속에서도 기죽거나 자존감 떨어지거나그러지 않았는데 말이죠.요즘은  대화에도 잘 못끼겠고말이 아니 금방금방 대화에 치고 들어가기도 어려워요.머리로는 떠오르는데 단어가 생각 안나고아는건데 잘 하는건데 말이 잘 안나와요ㅠ그래서 듣기만하고 가끔 얘기하는데존재감도 없고 주눅들고 그러네요.원래 수다스럽지 않고 자랑도 잘 못하는 사람 이에요.요즘들어 부쩍 그런 생각이 들어요.자기 피알시대인데 너무 죽이고 살았나..남들하는거 나도 할 수 있고쟤보다도 내가 더 잘하는건데잘난척 안하고 드러내는게 익숙치 않아조용히 있는건데갈수록 바보가 되가는거같아요.심지어 무시까지 당하는 기분이 듭니다ㅠ사람 만나기 힘드네요.이러다 굴속으로 파고 들어가나 싶어요.,자존감 바닥
이 새벽  모 처럼 놀러온 언니들 자는모습이왜 이리 가슴이 아픈지~~~한 바탕 눈물 쏟아내고도 쉽사리 잠  못 들고이래저래 뒤척이다 겨우 잠든작은언니 모습에가슴이 애려옵니다ㅡㅠ돈이 많음  뭐할것이며 좋은 차 끌면 뭔소용이 있을까요ㅡㅜ본인 마음은 가시밭길인것을ㅜㅜ어줍잖은 위로랍시고  몇마디말은  해줬지만답답한 이마음이 가시지를 않네요순탄치 못한 어린시절보내고도지금까지도 삶이 평안 하지 않는 모습에내 삶까지 오버랩되어이 새벽 세자매는  눈물찍어 보았네요남들은 힘들었던 지난세월 웃으며 얘기하는해피앤딩이라는데우리 세자매는지난 세월도  ing도  여전히 웃음반 눈물반 이네요어서 어서 시간이 지나고세월이 흘러서 이 모든일들이 웃으면서 얘기 할수 있기를 이 새벽에 바래 봅니다한주 시작되는 월요일입니다우리 우갱님들 멋진 일들만 일어나는 한주가되길~~^^,가슴이 참  많이 아픈 새벽입니다~~
"음식하는것도, 청소하는것도  30년 가까이한 제직업도 요즘은 너무 버거워요. 바위 올려놓은것마냥.  옛날얘기 하나 할께요. 제가 다닌 여고는 집에서 한시간을 버스 타고,  차에 내려 30분을 걸어가야 하는데  45도 골목길을 15분 정도 걸으면 교문이 나와요 거기서 교실까지 250개의 계단을 (평지와계단을 섞어) 거쳐야했구요. 우리땐 사물함도 없어서 도시락2개,교련복,체육복,책,공책들을 다 들고 다녔죠. 지각하면 운동장에서 벌서야했고. 제친구(우리보다 머리통하나는 큰)가 골목에 접어들었는데 교문이 서서이 닫히더래요. 지각은 곧 죽음이라 생각한 비장한 제친구는 몸에걸친 가방,보조가방,도시락을 다팽개치고 100미터 달리기로 뛰어서 교문에 도착했데요. 아 ~~~ 숨을 몰아쉬며 끝났다 생각한순간 그 모든걸 지켜보신 깐깐한 선생님께서 기가 차셨는지 ""야야 마 됐다 니는 봐주께.저가서 가방 가지고 온나"" ""쌤  진짜지예?. 고맙십니더""하며 열심히 또 가방가지러 뛰어갔었다는 얘기를 듣고 배꼽빠지게  웃은 기억이 나네요. 그  여고시절이 지금보단 훨씬더 힘들었을건데 지금 생각하면 또 그리운 시간들이네요 .    ",모든게 버겁게 느껴지네요.
요즘 시도때도 없이 불쑥 올라옵니다아이를 늦은나이에 낳아 이제 초6(외동ㆍ여) 입니다방학이라 복습시킬려니 안 따라줘서 불쑥-이 더위에 밖으로 자꾸 나가자 해서 불쑥밥은 안먹고 인스턴트만 먹겠다해서 ㆍ옷 벗고 거실바닥에 던져놔서ᆢ액괴가지고 놀아서고집부려서엄마 말 안들어서 기타 등등예전에도 그랬는데 요즘은 제가 이상하다 싶을정도로 올라오네요호르몬때문일까요? 치료 받으면 괜찮을까요?마음진정시키고 싶어요,짜증이 불쑥
,세월이 왜 이리 빨리 지나갈까요~
간간히 비내리는 곳도 있나보네요.여기는 매미소리만 요란합니다.가는 여름과 오는 가을의 중간쯤에서곧 사라져 갈 자신의 운명을 아는 듯아침부터 절절한 울음을 토합니다.식구들 아침먹여 다 내보내고 나니오늘은 평소느끼든 오롯이 나만의 시간을가졌단 여유보다 가슴이 허 한 쪽입니다.호르몬의 변화무쌍함에 기분도 들쭉날쭉제멋대로 나를 가지고 노네요~^^깨톡깨톡!!  친구와 후배들의 굿모닝을알리는 선물같은 카톡이 울립니다.별거 아닌 거 같아도 아침에 이렇게 찾아주는 이들이 있어 나는 오늘도 미소지을 수 있답니다.우리 이렇게 세월에 흘러가요~~^^,가끔 흔들릴때.
월욜이라 지레 지친걸까요~ 방이 조용하네요!낮게 드리운 하늘이 더 무겁게 느껴지는 것은기분탓이 아니라 아침이면 해맑든 하늘이 오늘은 우울모드로 곁으로 왔습니다.우울해서 눈물이 번지는 거 처럼 오늘은 그동안의괴롭힘을 사과하는의미로 시원한 비라도 내려주면못이긴척 손내밀어 볼까 하는데 아직까지는 글쎄요!!빗방울이 떨어질때 쯤 편한 플랫슈즈신고 땡땡이초록우산쓰고 비 마중 다녀올까봐요.아니면 너무 더워 차일피일 미뤘던 친한사람 불러서바닷가 아지트까페에서 전통인절미팥빙수를 먹고이 까페의 시그너쳐메뉴 단호박황태녹차칼국수를오랫만에 먹어보고 싶은 생각도 드네요.사람이 몸과 마음이 아프면 원인모를 열병을 앓는 거처럼 지구도 아마 그동안의 시달림으로 인해서아파서 열을 낼거라는 고3이의 말이 묘한 울림을줍니다. 좀 느리게 가더라도 후세들에게 빌려쓰는 자연이다치지 않게 그대로 돌려줘야 될텐데 말이죠.새로운 하루를 선물받았습니다~예쁘게 정성들여 펼쳐보는 소중한 하루보내요!! 서로에게 비처럼 스며드는 게 인연!!,무제
더워서인지...아님 저녁이면 눈찌르듯 들어오는 저녁해때문인지..아님 남향아닌 저층집을 상의도 없이 덜컷 사버리고는 오르기는 커녕 더 떨어지는 집값때문에 화가 나는건지...애들이랑 넷이서 북적이니 베란다도 다 넓혀서 확장해버리고 싶기도 하고..그냥 막 짜증만 나네요..뭐좀 도와달라니 물어보는게 많아 대답해주느니 차라리 내가 하고 말겠다는 생각 들게하는 남편도 얇밉고..뭐 먹으면 컵한개도 씻지않고 엎어만 놓는 애들도 밉고...공부안하는 새끼들 보는 엄마의 맘..잘하는 같은 학교 친구 엄마가 보낸 재촉 문자에도 화가 너무 나서 그 모임 빠질까 생각중이예요..잘하는 애들 있는집은..엄마말 수긍하는 애키우니 제 속도 모르고 어딜 가야하는데 5분 늦게 나온다고 문자를 하는데...짜증이 팍!!!!!!!더위탓인가요..갱년기초기증상인가요..왜이리 화가 뻗칠까요...,짜증이 폭팔!!
 그냥 이유없이 울고 싶을때또는 이유가 있어  울어야 할때여러분은 어떻게 하시나요?사람한테 상처받을때내 자신이 한심할때때론 내가 누군지 혼란스러울때어떻게 극복하시나요?전 요즘 살면서 힘든 경험을벼락치기처럼  짠~~~하고나를  두드려놓고아무일 없는듯 조용히나를 시험하네요새벽 두시까지 토할정도로삼겹살에  라면까지처먹처먹하는데도살이 안찌네요자다가 운 좋으면 한번 깨고운 나쁘면 3~4번  깨고평균 2번 이상이니늘 피곤하고...신경과로 가볼까요?수면제를 먹고자면 효과 있을까요?,울고 싶을때 어떻게 하시나요?
,중년에 행복감이 바닥을 치는 이유
"돈이 한 푼도 없어 며칠을 굶은 만득이는 은행을 털기로 작정한다..치밀한 계획끝에 은행에 침입해 대형금고를 열자 중간 금고가 나왔다..다시 중간 금고를 열자 이번엔 아주 작은 금고가 나왔다..만득이는 그 속에 분명 다이아 몬드가 있을거라고생각하고 마지막 작은 금고를 열었는데..요구르트 병이 잔뜩 있었다..화가 난 만득이는 그 자리에서 요구르트를 모두 마시고가 버렸다..다음날 조간 신문에 일면 기사에 이런 기사가 났다..,,,,"" 정자 은행 털리다""ㅋㅋㅋ ",웃고갈까말까요.ㅋ
서울 가는 버스안에서댓글들 확인하며초조한 마음을 달래며건대병원에 예상시간보다 40분이나 빨리 와서막 검사마치고 안정을 취하고 있어요또 결국 조영제 들어가고세번째 기계밖으로 나오면서팔 내리세요...그말 듣는순간눈에서 눈물이 주르륵의사쌤이 일어나라고 부축해주시는데그때부터 눈물이 줄줄줄왜 그러세요?괜찮으세요?질문에 대답도 못하고또 엉엉 울었어요작년 시티때도 뭐가 그리 그랬는지울었는데...올해는 조영제 뜨거운 기운이불가마옆을 지나는것 같아서순간 공포감이 확...생전 보도 못한 우갱님들은이렇게 위로와 주시고기운 주시고...근디 진짜 남의편은달랑 문자 한통이언제옴?섭섭해서 답장도 안했어요잘 갔다오라는 말도 없이...점심 먹고 답장해야 겠어요늙어서 그렇게 이기적으로 살지 말아라말하고 싶지만...그냥 내버려둘래요문자에 속상해 하지도 말고내가 병원가서 아침점심밥 안 챙겨주는게 자신의 밥 땜에 저의 귀가시간이 궁금한가봅니다.일일이 답댓글 못 적어 드려서 죄송해요아침 금식해서 이제부터아점 먹고촌에 없는 이마트.백화점 구경갑니다ㅋ,시티 찍고 또 울었네요
"어제밤 초저녁에 너무 피곤해서잠시 졸다가 10시부터 주변을 치우기 시작12시 다되서 잠이 들었는데바로 악몽을 꾸었네요친정엄마에게 늘 잔소리하는 오빠가꿈에 나와서 밥 달라는 내용..친정오빠는 모든가족에게기피대상이여서나도 모르게 비명을 지르고꿈에서 깼는데건너방에서 자던 아들이 달려왔어요엄마 마니 힘들구나...하면서다시 잠들때까지 기다려줄께~~하는데자다가 깨서 내가 소리를 질렀는지도 알것도 같고 ...좀 멍했어요오늘 서울갑니다시티찍으러매년 이맘때 확인차 검사를 합니다평소3개월마다 있는 검사에 처음 재혼시에남편이  따라가주겠다더니안 가네요이번 시티때는 가치 가자하니자기는 밤낮이 디끌리면 열흘 헤맨다면서그래서 더 이상 부탁하지 않았어요어자피 내 암은 내가 관리해야지.,하면서근데 내 맘은 그게 섭섭했나 봅니다안 꾸던 악몽도 꾸고축구 땜에는 휴가도 잘 내는 남편좀섭섭하지만...시티검사가 전 무섭드라구요아무쪼록 잘 다녀오기를 응원해주세요전 이제 씻고 가야겠어요동서울로~~~",그래도 마음은 힘들었나 보네요
혼자서는 도저히 이상황이 감당이 안돼서 병원가서 처방받아왔어요 울화가 쩜 가라앉으면 좋겠네요   아니 티비끄면 잠못잔다고 항상 꺼놓고 자는데 난청인지 불륨이나 작게하던지 이야밤에 하도 시끄러워 잠깨서 거실가서 티비끄고 왔네요   방은 답답해서 싫다고 10년을 거실에서 자기생활하는데  술먹고잘때는 온집안이 술냄새로 꽉차고~   빈방도 있는데  자기방잡아서 생활하면 얼마나좋겠어요 강쥐땜에 내방문은 닫지도 못하고 생활하는데~~~   여태껏 포기하고 참고 잘살았는데 요즘들어 새삼 다 꼴보기싫은거 뭘까요  ,정신의학과 다녀왔어요
올초에는 안그랬는데 3월달부터  아프고부터는  몇달째 맘이 우울하네요내나이 48세 .갱년기가 오려는건지사는게 재미도 없고 되는 일도 없고거울 보면 짜증만 나고 즐거운 일이 없으니웃을일도 없네요  짧은 기간동안 몸은 여기저기 아프다고 신호를 보내오고 병원다니느라 바빴었던 요즘. 결국엔 우울증 약도 먹게 됬는데 이 무기력함 에서  벗어날수 있을까요?,사는게 별 재미가 없네요 ㅠ ㅠ
"요즘 걱정거리가 생겼어요...ㅠㅠ 맘이 불안하고 아직 다가오진 않은 미래가 겁나요..자꾸 그생각을 떨쳐버리고 싶은데 잘않되네요.....................................................................걱정이많아서 불안할 때 스스로에게 물어보세요.이렇게 미래에 대해 걱정한다고 바뀌는 것이 있는지.걱정때문에 오히려 지금 현재 시간을 놓치고 있는 것이 아닌지.바뀌는 것이 없다면 걱정하는 그마음에게 말하세요.""그 일이 실제로 일어나면 그때 가서 걱정하자!""그냥지금 상황에서 바로 고민해야할 그 한가지만 고민하고 나머지는 그때 가서 다시 생각해요.ㅡ혜민스님 ㅡ",걱정
살다보면 욱하는 경험을 할때가 있습니다. 사실 인간은 언제 터질지 모르는 화약고입니다. 사소한 말 한마디에도 감정이 상해 순식간에 터질 수 있으니까요.화를 내는건 남들뿐만 아니라 자신에게도 해로운 일이지요.울컥타오르는 불길에 상대가 쪼그라들기에 앞서 자신이 먼저 숯검정이 되니까요. 상대에게 화를 쏟으려면 먼저 나부터 불살라야합니다. '자폭'인 셈이죠. 그러니 누군가에게 발끈하는건 내가 망가지더라도 상대를 짓이기겠다는 엄청난 고집인 셈입니다. 그래서 불교에서는 어리석음과 탐욕 그리고 화내기를 벗어나야할 '삼독'이라 부른다네요..갱년기증상으로 갑자기 이유없이 화가나고 열이 뻗쳐서 찾아봤어요..^^제자신에게 만족하고 평정을 찾아야겠어요..^^,화
"날씨 탓인지 모르겠는데 왜이렇게 가라앉은 느낌이고 주말에 친정 식구들이랑 만나도 예전처럼 즐겁지가 않네요.. 같이 웃고 떠드는 자리에 있어도 난 혼자인거같고 나만 별로 즐겁지않은느낌이 들고.. 평일에 혼자있는시간엔 이런 느낌이 더 심하네요... 얼마전까지 갱년기 증상때문에 엄청 힘들었어요ㅜㅜ 갑자기 땀이 비오듯이 흐르고, 얼굴도 새빨게지고, 밤에 잠도못자서 얼굴도보기 안좋고 했었는데 얼마전에 홈쇼핑에서 백수오 사먹고나서 이런 증상들은 정말 많이 좋아졌어요.. 근데 우울한느낌이 가시지가 않네요.. 요새 우울증으로 정신과약 드시는 분들 꽤 있는거 같던데 나도 정신과를 가봐야되나 생각도 들고ㅠㅠ 엄청 심해서 막 죽고싶다 이런생각까지 드는건 아닌데 남편은 출근하고 애들 학교가고나서 빈 집에 있으려니 너무 힘드네요.. 이제 내가 할수있는일이 아무것도 없나 이런생각까지 들고ㅠㅠ 잘 견뎌내야되는데 더 악화되지않기만을 바래야겠어요.. ",우울한 느낌은 나아지지가 않네요ㅠㅠ
