content,title
할인된 요금이네요 적게 나온거 맞죠? ,전기요금요~
주부라면 다들 세금걱정하시죠 저는 집에 잇는시간이 많아서요 진짜 올여름 24시간 풀가동 비오면 후덕지근 습도 높아서어제까지 밤새도록 틀고잣네요 안방. 거실 2대 풀가동해요 8월분 전기요금 (7월24~8월23일)79000원 정도 나왓어요 이정도면 선방 맞죠 절전으로 틀지않코 절전으로틀면 실외기가계속돌아가요(26~27절전요)그냥 거실 24도 틀엇어요선풍기2대랑 같이요. 그럼 엄청 추울정도 시원한데 24도 설정온도가돼면 실외기 안돌아가요 ㅋ그러니 작년보다 적게 나오네요 작년에 27만원 할인받아서 22만원. 헉헉 햇고요올해는 약8만원. ㅋㅋ 그래도. 올여름 시원하게보내고 8만원 양호해요. 평소보다 더적게나온듯요기쁘네요절전기능 보다는 그냥트는게 전기요금이 적게나온다는 사실입니다,에어컨 요금 ᆢ보고요 ㅎ
수입이 점점 줄어들어 옷 운동화사는것도 보류상태..펌도 해야는데  반곱슬이라 매직해야는데왜이리 돈쓸데가  천진지..참을수있는데까진 참아야는데...클렌징폼도 유효기간 한참지난거로 만족할려고.아껴야 주민세도 전기세도 내야니까내가 마트사장이었으면 좋겠다~라는말도않되는 생각도해봤어요무화과 꼭먹고싶어 꾹못참고 주문했네요무화과먹을생각에 조금은 위안을ㅎ,수입과 지출
뉴스에 서울집값이..뭐 천정부지로 오르고..근처 도시도 모두들..미친 금액이네요..저는 평생 50가까이 살았어도..지방 시골 골짜기에 이름없는 오래된 아파트에 사는데...그런 뉴스보다보면..나는 뭔가...우리 애들은 흙수저도 아니구나..이런 생각에 좀..씁쓸해져요..도시사람들..부럽기도하고..나중에 이사람들은 해외여행 다니고.나는 늙어서까지 돈 벌어야 하나..싶고...뉴스를 보지말아야 하나봐요..서울..도시ㅡ언니들은 좋겠어요...조용하신걸보니...다들 껑충 껑충 뛰고있으신가봐요..부럽..ㅜㅜ,서울집값..
" 안녕하세요  전 성남에 살고 있는 7살 딸과 매일 알콩 달콩 살고 있는 워킹 맘입니다  물론 도움 안되는 동거인도 있구요 ㅎㅎㅎ (남편이 들음 서운 할지 몰겠지만 어느 순간에 그런 느낌이 ..)  2년전인가봐요 어느선에서 그랬는지 몰겠지만 지출이 늘어나고 감당할수 없는 정도가 닥쳐 오면서   4년동안 다니던 직장 그만두고 그 퇴직금으로 급한건 잠 재우고 그 전 연봉보다 작은 회사 다니면서   온라인 쇼핑몰을 하면서 투잡까지 하고 있네요  ㅎㅎㅎ  하루가 짧다고  투덜 매출이 없어서 투덜 쇼핑몰 정산이 늦다고 투덜 주문건이 많아도 투덜   그러다가 정신을 차려 보니 거울속의 제 얼굴은 푸석 푸석 동안이라고 듣던 모습은 흔적을 감춰버렸고   아직은 엄마품이 그리운 아이를 혼자 놀게끔 방치를 하다 보니 스스로 모든걸 하려는 아이모습에   눈물이 왈칵 쏟아지네요 에궁,,,  그래서 얼마전부터 주말엔 철저히 쉬자 주말만큼은 가족과 지내자 라며 남편과 이야길 해서   토요일 저녁엔 옥상에서 가족과 함께 고기를 구우며 시간을 보내고 주말동안은 스마트 폰을 보지 않은 걸로 했어요   물론 월요일엔 정신없는 하루가 되긴 하지요   아시는 분은 아시겠지만 자영업 하시는 분들은 6월부터 8월까지가 비수기에요   저도 물론 그 비수기 자영업자에 속하구요 그래서 머든 팔겠다라는 욕심으로 여기 저기 가입해서 판매글도 올리다 보니   이러는 제 모습이 싫은 거에요  물론 많이 팔면 좋겠지요 부자 될려고 투잡 하는게 아닌지라 ㅜㅜㅜ  이런 제 속마음을 누군가와 털면서 이야기 하고 싶은데 퇴근길에 휴대폰을 뒤적여서 누군가와 이야길 해보지만   그들이 제마음을 알리는 없고 ....  그러다가 어제 우연히 이 카페를 알게 되었고 가입해서 보니 따듯한 글이 너무 많아서   아 ~ 정말  여기에서 단 5분이라도 내 마음을 위로 받고 싶다라는 생각이 들더라구요   정말 제가 잘 가입 한거 맞나요 ?  글을 많이 쓰진 못해도 자주 오진 못하더라도 제 마음에 찜 하겠습니다   오늘도 좋은 하루 보내세요 ~ ",정신 차리고 보니 이곳이 제가 찾던 곳이길~ ㅎ
,오랜만에 삼겹살 집에 가서 3명이서 구워 먹으려구요.
친구남자가 겜에 현질해서 못살겠다고 난리인디 저두 그런건 잘몰라서~ 한달에 백만원정도 한다는데 둘이 장사해서 돈버는데 그돈이 큰돈이래요   뭐라 조언해주면 될까요,겜에 현질하는 남자~ 답없나요
"※ 발행돼서 고이 모셔둔..한번도 사용하지 않은 동전만 가치가 있으니 돼지 그만 잡아요ㅋㅋ잡은 돼지는 은행으로 델고가서 저금 하시고요텅장에 채워서 통장 만드세요~~~ 저도 있는데..처음 찾았을 땐, 좋아서 가슴이 두근두근~~결과는 그냥 40원ㅋㅋ",다~카더라니까 이제 돼지 잡지 마셔요!!!
우리  신랑은  매주 르또를   5000원짜리 삽니다  난 부질없는짓이라하고  신랑은 언젠가  한번은 될거레요     만약 10 억원이 생긴다면   시댁식구신랑까지 8남매 이니  각각 일억원  씩8억  나눠주고  우리애들  일억씩   나눠 준다는데  난 말이 안된다 했어요  한사람이라도  잘살아야지 르또된 보람이 있지  다  찢어발기면  뭐가되냐구요ㅎㅎ난 우리위해서  써야한다구요     사실 우리가 젤 가난 하구요 다른 형제간  돈많이도  쓰지도 않고 사는데    ~~이걸보고  떡줄사람 생각도 않는데 김치국 먼저마신다고 하죠?  이런꿈 꾸고 삽니다~~,르또
제 월급날은 아직도 19일이나 남았는데눈물 나네요~진짜,내 지갑
아낀다고 아껴도생활비가 넘 많이드네요.외식좀하고영화보고나들이하고 하다보면그달은 늘 적자네요.통신비 셋이 15도시가스관리비보험 연금100아이학원비 65시댁10병원비 5둘이벌어봐야 대기업 직원한분 월급도 안되거든요.일은하는데 돈은 안모이고쓸곳만 자꾸 늘어나네요.다른댁은 얼마나 되나요?,3인가족 생활비 얼마정도 쓰세요?
병원 결과 보고집에 오니 법원에서 등기가 왔다고뜯어보니 세입자가 채무자집주인인 저는 제3채무자손이 덜덜덜심장이 벌렁벌렁보증금이 천만원인데결정문 금액은 천오백원금 육백을 못갚아서연38.81프로 이자어쨌든 세입자와 통화하니사업이 부도나고그래서 자기도 돈을 못 받아서민사 걸어놓은 상태저는 월세를 4달 못 받았네요이걸 어떻게 해야하는지세입자 보고 나가라해야하는지조금만 더 기다려 달라하는데곧 법인파산 신청할거라고 오늘 등기받은 날짜 기준으로어쩌면 차후에 월세도 받으면안될수도 있고잘못하면 내집이 잡힐수도 있다하는데저 어떻게 해요갑자기 머리가 혼란스럽네요이건 어디에다가 물어봐야하는지요?,결정문
자그마치 577을 썼네요다자녀할인 받아서 12만원정도 네요옛날 에어컨이라 더 나온거같아요.더워서 못 참겠다 싶을때  주로 틀었고 잘때 틀지도 않았는데 작년보다 확실히 많이 나왔어요뭐 이정도면 괜찮은건가요?,전기요금 나왔네요
저 국민연금 임의로 넣고 있는데 요즘 뉴스보니 그만 넣어야되나 싶고 남편몰래 생활비아껴 내년3월달에 만기인 경남은행적금 북한은행관련있어 해약해야되나싶고 우찌이리 손되는것 마다 마이너스인지 가슴이 답답해요,.....
,비상금 풀까요 말까요?
,맞는말일까요?
은행 다니는 친구가 자꾸 개인 연금 한개 들라고 하는데~~ 사실 아이들 키우느라 개인연금 같은건 생각도 못했어요 근데 국민연금이나 퇴직연금으로만 노후생활이 빠듯할거 같기도 하고  또 한편으로는 10년후에 탄다니까 돈의 가치에 있어서도 불확실하고 그렇네요~~,개인연금 한개 드는게 나을까요?
"(필독)국민연금 폐지해주세요 > 국민청원 > 대한민국 청와대
 http://me2.do/Fu7MylFs",국민연금 폐지 동참해주세요
얼마 안되지만  틈틈히 언니네서 알바해서 돈을 모았어요모은돈으로 애들이랑 해외 여행을 몇번 다녀왔어요그랬더니 이제 남은돈이 몇백밖에 없어요올해 초6되는 작은애랑 미동부 여행을 가고싶은데막상 결재하자니 이거 쓰고나면 이제 비상금이 하나도 없네 하는 생각에 아까운 생각도들고더 나이들면 아들녀석들이 여행 보내줄것도 아니고신랑이 살가워 같이 여행 다니는 사람도 아니고(이제까지 해외여행도 애들이랑만 다녀왔어요)한살이라도 젊었을때 마지막이 될지도 모르는 해외여행을 떠나자하는 생각도 들고해요나에대한 보상 심리로 하지만 딴주머니에 돈이 없으니 힘이 빠진달까회원님들이라면 어떤 선택을 하실려는지요?마음이  갈팡질팡 선택을 못하겠어요,비상금 털어 여행을할까 모아서 목돈을 만들까
노후준비중 국민연금이 반정도 차지하고 있는데 요즘뉴스보면 걱정이네요 남편은  미리걱정하지말라고 하는데 전 걱정이네요 ㅠㅠㅠ,국민연금
집을.산지 1년인데..팔게되면 세금이 뭐가 있나요??이사할려니 세금이 무서워서..아주 2억3000정도이면 세금좀 계산해주실분 없나여??부동산에 물어보기 챙피해요..,부동산수수료..
"오늘부터 만19세부터 가입 가능합니다3.3%높은 금리와 2년이상 유지시 이자소득 비과세혜택도 받아요(2년미만시 우대금리적용)기존 청약통장이 이율1.5%에 세금도 내는것에 비하면 꿀이지요연간 600만원(월2만원~50만원)한도로 납부가능하고가입조건은만19세~29세이하 (내년부터는 만34세이하) 연소득  3,000만원 이하의무주택 세대주에 한하며전국 9개 은행에서 오늘부터 2021년 12월31일까지 한정판매합니다참 은행마다 이벤트도 실시합니다",청년 우대형 청약통장 자녀분들 가입 시키세요
2017년 7월 29일부터심심하면혼자 들어가 한 잔 마시고 나오던카페 커피를 끊고홈커피로 바꾼 후커피값 매일 3천원 적금 넣는다고자랑질을 했었죠?드뎌그저께 일욜인2018년 7월 29일이 만기였어요시중은행은담날 월욜 탈 수 있는데카카오뱅크는일욜에 바로입출금 통장에만기해지금액인140만원을 뙇 넣어주더군요~~히히히~~국그릇 밥그릇 6개씩 추가로 구입하고서늘한 바람 불면걸쳐입을점퍼 하나 사고집에서시원하게 입을반바지랑 티셔츠 사고원피스 입고목에 걸목걸이도 하나 사고...^^어제고3 딸램이랑 둘이 나가서맛난 거 사먹고 딸램 옷이랑액세서리 몇 개 사주고ㅡ고3아 고3아 좀만 참고 대딩되면 사라 했더니    '엄마 말 잘 듣고 공부 열심히 할게' 라는 말에     마음 약해져^^ ㅡ주말에보충수업 끝나는고2 딸램 집오면또 위로의 쇼핑 좀 해드릴 예정^^,[적금만기] 히히~~~~
울산에 있는 기업체에서 인턴을 하던 아들이 치통이 심해서 치과를 갔어요 이 병원은 치과의사인 동서의 대학선배가 운영하는곳이어서 시어머님이 꾸준히 다니던곳입니다통증은 사랑니로 인한것이고 그외 썩은이가 있어 금인레이를 2개하고 레진1개해서 78만원이 나왔어요 당일은 그렇게 치료했는데 담날 아들이 전화와서 반대편 이들도 썩어서 몆개더 치료하는데 또 80만원 정도 들거라고 했다는 겁니다 놀란 저는 친구가 치위생사로 근무하는 단골치과에 전화해서 의논하니 일단 분당와서 보자고 하더군요 어차피 인턴도 끝날때라 ~~한달후에 단골 치과 갔더니 금인레이 할필요가 없다며 걍 2개 레진 하고 끝났어요 15만원으로 끝~~ 80만원 들뻔했는데요 완전 충격받았습니다 동서 치대선배라 시어머니도 계속 다니고 이번 아들 진로받을때도 동서가 전화까지 했는데도 그렇게 과잉진료를 하다니 정말 치과의사들 양심없는 사람 넘 많네요 시어머님도 다신 안가기로 하셨어요근데 치과의사한테 당할뻔 한게 이번이 처음 아닙니다 아들이 중딩때 학교에서 치과검진하라는게 나와서 동네 치과 갔더니 이가 많이 썩었다며 2개는 신경치료까지 해야 된다는거에요 놀란 저는 동서 병원에 갔더니 왠걸요 썩은게 하나도 없어요 세상에나~~ 그의사는 멀쩡한 이2개를 신경치료까지 해서 금 덮어쒸우고 레진도 몇개 할 계획이었던 겁니다 예전에 시동생한테 동서가 치과 개업하고 있으니까 수입 많겠다고 덕담했더니그렇지 않다더군요 왜요? 했더니 조금 썩었어도 많이 파내고 금 쒸우고 해야 돈버는거지 정석대로 치료하니까 많지 않다더니 사실이었나봐요 동서는 시동생이 개업한 이후로는 병원 접고 탱자탱자 놉니다 치과 진짜 하기 싫다구요~~치과 정말 조심해야 합니다,치과의사들 돈벌이 너무 심하네요
전남 순천시 전역과 북한 금강산이 ,SK하이닉스 대단합니다~
뉴스보니 하루10시간 에어컨틀면 17 마넌인가 나온다구하는데요 온도따라 다른거죠? 26 도해노쿠 틀면 이리안나오지않아요? 저는 하루20 시간정도 트는데요 26 도유지하구~  많이나올까요?  완전 옛날에어컨 쓸때도 아껴써서20 마넌 조금더나왓엇는뎅 신형으로 바꿧으니 좀 덜나오지않을까요? 전기세는 아까와요ㅠㅠ ,전기요금이요~~~
이 있네요~~~ 제가 71년 딸들이 23 .21 살인데  작은딸이 미대생인데 사립인데다 등록금에 자취비에  700만원이 딱 드가네요ㅠ 큰애는 그나마 학교가 거의 공짜라 긱사비만  어쨋든 올여름 13년째 잘 쓰던 티비가 고장이 나서 수리해도 20만원 근데 이미 오래써서  그냥 사라고 ㅋ 그래서 220짜리~울신랑 소원이던 65인치로 퐉 질러서 좋긴한데 ~~ 어쨋든 애들 학비가 으시시합니다 애들 둘다 사립이면 어마어마 하겠죠~~ 다들 대딩이들 키우시는거 괜찮으신가요?^^  ,ㅋ돈이야기 방^^
왠만하면 안하고 싶은데 막상 전화오면 거절을 못 하겠더라고요.ㅜㅜ보통 전화 오면 다 빌려주시나요? 1~2백씩...전 전업주부고 가끔씩 한달에 2~4일 알바하고 있긴한데 얼마되진 않아요.오히려 빌리는 사람들이 직장생활 오래 한 사람들인데....,금전거래요.
모가있을까요,새로운  창업 아이템
"돈을 벌기 위한방법에는 두 가지가 있습니다.돈을벌기 위해 다른 사람이 있는 곳으로 움직이는 방법과 다른 사람이 자신이 있는 곳에 돈을 떨어뜨려주는 것 이렇게 두 가지입니다.두 개 중 좀더 편한쪽은 후자, 즉 다른 사람이 와서돈을 주는 것이겠지요. 그런데 이 방법이성공하려면 자신에게 매력이 있어야 합니다.만약 당신이 상품을 팔고 있다면 당연히 그상품에매력이 있어야 하겠지요.거기에 덧붙여, 저는 상품을 파는 사람의 인간적인 매력도 중요하다고생각합니다.상품을 파는 사람에게 매력이 있으면 손님은 그사람을 만나고 싶어서라도 가게에 찿아오게 됩니다. 인적이 드문 곳에 가게가 있어도 주인이 매력적인 사람이라면 손님은 오게 되어 있지요.그런데도 매상에만 신경 쓰는 주인들이 있습니다.그런 사람들은 손님에게 반드시 이걸 팔아야지 하는 생각으로 손님 이 물건 좀 제발 사세요 하며너무 악을 쓰고 장사를 합니다.악을 쓰는 자신의 얼굴을 한번 거울로 보세요.과연 풍요로운 느낌이 들까요?성공을 이룩한 사람,부를 이룩한 사람은 대개 표정이 너그럽고 여유가 있습니다.흔히 손님은 곧 신이다 라고 하는데 이 말에 대해서는 한번쯤 의심해볼 필요가 있습니다.무슨 말인가 하면, 상인이라면 적어도 손님들로부터신이라 여겨질 만큼 신뢰를 얻어야 하고 그러지 못하면 돈을 벌 수 없다는 뜻입니다. ",매력은 사람과 돈을 끌어당깁니다
"신일그룹이 '보물선'으로 알려진 러시아 순양함 돈스코이호를 경북 울릉 앞바다에서 발견했다고 17일 밝혔다.       신일그룹 측은 “지난 15일 울릉읍 저동리에서 1.3㎞ 떨어진 수심 434ｍ 지점에서 선체에 러시아 문자로 돈스코이라고 쓰인 침몰 선박을 발견했다""고 설명했다.         돈스코이호는 러시아 발트함대 소속의 1급 철갑순양함으로, 1905년 러·일 전쟁에 참전했다가 울릉도 인근에서 일본군 공격을 받았다. 거센 공격에 배를 빼앗길 위기에 처하자 함선 지휘부가 침몰을 지시하면서 바다 밑으로 가라앉았다. 이 배에는 금화와 금괴 5000상자 등 150조원 규모의 보물이 실려 있다고 알려져 관심을 모아왔다. 이번 발견은 침몰 113년 만이다.         15일 울릉군 울릉읍 저동리에서 1.3km 떨어진 수심 434m지점에서 발견된 돈스코이호 선채 [신일그룹 제공=연합뉴스]",보물선이 발견되었대요~
"요즘 문제 많은 아시아나, 기체결함 압도적 1위...",대기업 아시아나항공 인수 ?
"저희집 방금 태양열 설치했어요..^^ 년 시마다 900세대 선착순 가능하다네요.. 작년 이맘즘 입주하고 접수 끝나서 못하고 올해 드뎌~~ 다른집 단거보고 부러벘거든요.. 정부보조금 1,050,000 자비분담 250,000  한달 만원에서 만이천원정도 절감된다네요.. 가전으로치면 냉장고 2대정도 2년정도면 설치비 뽕뽑는다는데 그다지 많은 절감은 안된다며 덥다고 에컨 빠빵하게 틀면 전기세 폭탄맞는다고^^;;  5~7만원정도로 전기세 많이나오는 가정집은 누진세 적용되서 좀더 절감된다네요.. 글고 아쉬운건 에너지가 비축되는게 아니고 그냥 그날그날 소비되는거라네요  ",울집 태양열 
"카카오뱅크ㅡ줄여서 카뱅ㅡ사용법을 물어보시는언니야들이 계셔서~~^^이거 정말 쉽긴 한데머리 아프시면저녁에남편 님 또는 아이들에게부탁하면번.개.같.이. 빨리해줄겁니다매달 하는 적금도 있고매주 하는 적금도 있고매일 하는 적금도 있어요..게다가카뱅은집에 앉아 핸드폰으로다른 은행이로 이체할 때도수수료 0!해외송금 때도수수료 엄청 싸다네요^^저는 카뱅에서카페에서 혼자 커피 마시는 사치(?)를 끊으면서그 값으로 매일 3천원,계단오르기 하는 칭찬상금으로 매일 3천원하고 있어요~~~카카오뱅크에서카카오뱅크 가입(통장개설) & 체크카드 발급 방법
 http://naver.me/FdN5tmHS",[적금] 카카오뱅크 사용설명서
태풍이나 자연재해로 단독주택 지붕수리비 나오는 보험 있을까요?, 단독주택 지붕수리 되는 보험
아기곰님 따라하려니 처음 가입절차 복잡ㅠㅠ 해서 기업앱  사용중이라 들어가보니 놀이터 적금인가가 비슷하더라구요 소액적금~ 대신 그냥 편하게 소소하게 오늘 첨으로 12000원 입금ㅋ 매일 2000원씩 하려구요^^ 아니면 운동한날 5000원정도~~~고민중^^ 작은건데 재미나네요  한번 해보세용~~잼나네요~~^^ 전 딱 6개월만기로~~일단 이번 목표는 겨울강원도여행경비로 쓰려구요,카뱅ㅡ
,고금리 청년우대형 청약통장...
금융당국 하반기부터 달라지는 금융제도 발표했는데  올 하반기에는 소액결제업종 카드수수로가 기존 정액제에서 정률제로 변경돼 소상공인 부담이 완화될 것이라고 합니다.  또 장기소액연체자에 대한 채권매입 소각으로 경제적 자립을 돕고 부동산임대업 대출과 주택담보대출에 대한 여신심사가 강화되는 등  앞으로 대출이 많힘들어 질거 같습니다. 내집마련 더욱더 힘들어 질까요... ,하반기 달라지는 금융제도...대출이 깐깐해진다
아이 임신소식 듣고 서방이 담배끊고담배값 모아서 애기랑 여행보내준다고 모으기 시작했던 돼지를 잡았습니다ㅋ중간에 다시 피지만 않았음...유럽일주도 갔것그만ㅡㅡ오늘 잡는다고 말했더니 뜬금없이 소유권 주장하고 나옵니다ㅋㅋ확마~!주둥이 한 대 쎄리 맞고 포기하긴 했지만요ㅋ오늘은 돼지고기넣고 김치찌게 맛나게끓이줘야긋어요^^,5년된 돼지 잡은날
"매주 5천원의 투자!! 차라리란 생각들겠지만.. 전 희망을 먹고사는지라 ㅋ 그런데.. 요리조리 한줄씩 어긋나며 두개씩 참~~얄미움  ㅡㅡ;; 오늘은 돼지사진을 한참본후  잠들어야겠어요. 어디 가보자구~~~           어제 딸,아들과 송파맛집탐색!! 내입엔 별로맞지않네요 입맞에 맞으셨어요 묻는데.. 아니요할뻔 ㅋ 조금 덜 느끼해야할듯..  ",로또는 또 꽝~!!
 만원주웠어요ㅎㅎ,어제 귀가길에
전 다~갖고 싶어서 어쩌죠?..고심고심 끝에?,한가지만 골라야 한다면..과연 나는?
강동워터파크들어온다고 난리치더니.  무산ㆍ혹시 상가구하시는분  주위없을까요1년째 이자만 내고있어요. 경기가안좋은탓인지ᆢ괴롭네요    큰일입니다. ,너무괴롭네요. ᆢ이자만내고있음요.  
"제사 준비 하면서 형님이랑 얘기 하는데,아주버님 친구부부 네팀들이랑 골프 갔는데, 세팀 남편들은 마눌들 백을 차에 실어 주는데한마누라만 골프백이 남겨져 덩그라니 있어서, 형님이 뭐하시는거냐구 부인 백 좀 올려주시지!!!했더니..그 ㅅㅂㄴ이 자기 마누라 생활비 많이 주는데 자기가 이런거 까지 해줘야 돼는거냐~구 해서 울형님이 몹시 티꺼웠다구 얘기를..생활비 많이~에서 촉이 열렸는데나중에 둘이 있을 때,그와이프 천만원 받는다고..하더라구요.제가 냉큼 대답 했네요~""내가 그거 받으면 전 네~네 당신 골프백까지 제가 실어 드릴께요""전 진짜..남편 빽까지 올려주고말고요.업어줄수도 있는데~월 천만원.",생활비가 월 천만원이라면
재산세는 언제나오나요????   집장만 처음이라..납부 언제까지 해야하는지 미리 준비해야할것같아서 금액은 대충아는데 우편물이 없었거든요,올해 3월에  등기 처음했어요..
특 약갱신  이라고 2 만원이 넘게 오르네요 이거 갱신안하면 보장안되나요? 이제껏 낸거두 많은데 보험 진짜 잘 알고들어야겠어요 .,보험 
"요새 잘 지내다가 어머님이 갑자기 넘어지셔서 입원하셨네요.. 조용하게 잘 지낸다 싶었더니만 에휴.. 수술비,입원비,요양병원비,간병인비 다 하면 너무 큰 액수가 훅 나가게 되니까 생각할때마다 우울해지네요 에휴 진짜 못살겠어요!",어머님병원비로 훅 가네요..
저는 돈빌리고 주고받고하는 것을 싫어해요신혼초에 집살때도 다 은행대출받고친정이나 시댁 가족들한테도 돈빌린적업구요..친구한테도 작은돈도 빌리는성격이아니라..큰언니가 종종 돈을 몇천씩 빌려가는데..아가씨때부터.은행이자 쳐준다고 빌려달라고.근데 받을때는 이상하게 그 이자도받기 그렇고..실제 주기로한 이자보다 작게주고.또 가족끼리 그런거애기하기도..그냥 필요함 은행에서 빌리지 굳이  이자몇푼 아낄려고 그렇까싶고 그렇네요언니를 좋아하지만 성향차이인지 이런부분이 이해가안되서요.해외여행도 자주다니고 쓸데쓰는데 좀 아끼고 목돈들때는 계획을세우지 그런생각들고요.제가 맘이좁은건지..돈받을때 왠지 찜찜하고 그런게싫으네요ㅜㅜ,가족간의 돈거래.
돈 이 좀 모일만하면 나갈일이 생기네요ㅠ 세탁기랑 청소기가 쌍으로 불량이네요 10년도 안된것들이~ 쓸려고 버는 돈이지만 잠시라도 쥐고있어보고 싶은디ㅠㅠ,모였으면
