content,title
우리딸 오마이걸 좋아해요  인지도가 많이없어 좋아하는 친구들이 없으니 공연이나 펜싸인회를 저랑다녀요 여긴 지방이라 서울까지 가면 저도가야하니 경비가 두배나 들어요   겨울방학때 팬싸인회 갔다오면서  제가 이제 못간다고 선언했어요 그런데 이번10월에 콘스트를 가는데 가고 싶다고 이야기해서 안된다고 했어요 가고싶은딸은 이번중간고사 시험잘봐서 저랑딜할려고 저리 공부해요   결과야 어떻게 나오든 저리 열심히하니까 데리고 가야하는지 제가 한말이 있으니 안된다고 해야할지 고민이네요  남편에게 표값도 11만원이라 엄마가 안갈것 같아 고민이라고 이야기 했나봐요,아이돌
일하게 되면서 열살 딸 폴더 폰을 사줬는데 두달만에 잊어버렸어요. 어디서 잊어버렸는지도 모라요.엄마를 잘 알아서 또 사달라 말은 안하는데 제가 답답해요.관리못한 책임도 물어야하고 왠지 또 잊어버릴것 같아 냉큼 사주지도 못하고 한번씩 사라지면 어찌나 걱정이 되는지 그냥 하나 사줘버리고 말자 싶기도 해요. 아직 일 시작한지 얼마 안되 그런가봐요.어떡해 해야할까요?,딸래미 휴대폰 분실
내년 고3을 앞두고자유방임형으로 키워왔던지라입시가 다가온다 생각하니 이럼 안될거같아 엄마로서 맘이 무겁네요아래에 고3어무이들 글 읽어보니담임쌤 상담도 어느정도 이상 엄마가 알고가면 좋은데...솔직히 저는 자기주도학습을 해야된다는 미명아래골프에 미치고 사람들과 어울리고 이러다보니 뭔가 제가 나중에 후회할거같은 느낌도 살짝있어요뭐 정답은 없는거지만지금부터 조금씩 제 개인생활 줄이고고3엄마로 아이에게 도움이 되고싶네요입시 도움되는 사이트를 알려주셔도 좋고경험담도 좋고 책도 좋고뭐든 팁 좀 주세요막연하네요ㅠ,고2엄마예요! 도움 좀...
"어제 밤 10시반이 되어 돌아온 고딩딸이 내민 책한권이에요. 얼마전에 사회샘이 내주신 과제(해온사람은 세특을 적어주신다하셨다고 하더라구요) 를 새벽2~3시까지 (그시간에 하면 더 잘된대서 집에와선 거의 12시까진 핸드폰삼매경 )해서 제출했는데  사회샘이 오늘 이리 책을 주셨다고... 알쓸신잡에도 나오고 유명한 건축가라 제가더 보고 싶었던 책이라 넌 시간없으니 엄마가 보겠다며 낚아채 보기시작했는데 이렇게 메모가  있더라구요. 공교육이 무너지고 신뢰가 없어졌다지만, 저역시 울학교가 좋은대학을 몇명이나 보냈는지에 관심이 가는 학부모이고 숫자만 좋아하는 어른인데 이렇게 간간히  아이의 학교생활, 또 수업시간에 배우는 시 프린트물과 내용을 듣다보면 목표에만 맞추어진 조급한 마음을 가다듬고 삶의 목적을 다시 한번 생각하게 되네요. 앞으로  아이가  어느 대학을 가던, 어떤 일을 하구 살던  이런 작지만 결코 작지않은 추억이 아이로 하여금 행복한 자신의 인생을 살도록 도와주지 않을까 싶습니다. 아침에  캔커피라두 한개 사다드리라 했는데 두손에  핸드폰과 거울과 각종 화장품을 가득히 들고 가는 딸이 그랬을런지는 확인불가 ㅎㅎ감사한 마음을 전할길 없어 카페에라도 ... 귀한책, 귀한 시간 내어주셔서 감사합니다~^^",마음이 말랑말랑 해진날~
"어제 고3모의고사를 쳤었죠.국어를 비문학까지도 다 맞았는데, 기초문법을 막 틀렸네요. (초딩때 독서만 좀 심하게 시킨 결과.ㅜ)수학도 쉬운문제를 어이없이 틀리거나, 계산실수같은 걸 아직도 하네요. (초딩때 심화에 열올리고 연산을 등한시한 결과.ㅜ)두달 남았으니 안되는 문법은 과외받고, 수학은 새로운 것보다 실수 안하는 연습을 좀 하자하니 반응이 시큰둥.ㅜ나중에 나와서 한다는 소리가 문법은 인강듣고, 수학은 아는 문제 말고 모르는 문제 계속 풀 거라네요.이런~~또 제가 안되는 부분에 집착하고, 실수에 미련갖는 예민함과 소심함을 보였나봐요.ㅜ아이를 키우면서 엄마도 같이 큰다고 하던데,고3은 아이뿐만 아니라, 엄마도 달라져야 하는 시기인 것 같습니다. 긴장을 늦추지 않으면서도 여유를 잃지 않는 엄마가 되고 싶었는데, 정말 안되고 진짜 힘드네요.ㅜ","고3엄마, 성격을 바꾸는 기회?"
시험기간만 되면 백초를 달고 살아요..ㅠ가스차고 배아프고..신경성이라고 약지어 먹었는데..밥을 영 못먹으니 안스러워요..어떤걸로 영양보충을 해볼까요?저녁학원 가야하니 한두시간 집에서 쉬다가는데 위도 작아 많이 먹지도 못하네요..체력도 약하고..에효..,소화불량 딸래미.ㅠ
제가 예민하네요. 작은 아이는 항상 생글생글  하니 뭐든 받아주게 되고 큰아이는 제가 싫어하는 부분 이걸로 남펀과 10년넘게 투닥거렸어요. 뭘하든  기분좋게 하는게 아니라 투덜투덜 궁시렁궁시렁  저는 이게 너~~~무 싫어요. 청소를 해두 설거지를  해두 꼭 기분좋게 하는게 아니고 이왕할꺼면   기분좋게 해야하는데 해주고도 욕먹는 스타일이예요. 잔소리 투덜거림때문에 저는 이부분이 너무 스트레스인데 큰애가 똑같이 닮았어요.그래서 그런지 큰애가 그럼 욱해서 상처되는 말이 거침없이 막 나가네요. 그리고 또 미안하고 속상해서 밤새요. 정말 미칠거 같아요. 저 어쩌면 좋나요. 조금 전에도 복숭아를 작은애가 자를려고 했는데 큰애가 나서니 둘째가 뒤로 빠지드라구요. 그러니 큰애가 니가 시작한거 왜 나한테 시키냐 투덜거려서 너넨 왜 맨날 꼭 서로 양보안하고 똑같이 하려고 하냐니 큰애가 정말 얄밉게 엄마닮았다고 해서 저는 그말이 아닌데 그렇게 말대답하니 욱해가지고 그렇게 꼭 밉게 얘기한다고 퍼부었네요. 저 진짜 한번 참고 좋게 넘어가면 되는데 큰애가 그럴때마다 남편과 오버랩되면서 짜증나 미치겄네요. 제가 어찌 상처주지 않고 큰아이한테 현명하게 대처하는법좀 알려주세요. 지금 6학년인데 너무 미안하고 그러네요.,큰아이와 트러블 펑예
엄마: 밑에  그림의 수를 세알려보세요ㅁ 안에 알맞은 숫자를 쓰세요딸:  엄마 어디에 세알려보세요  라고되 있어?수를  세어보세요 인데 엄마 :(순간 당황하며) 으응세알려보서요랑세어 보세요랑 똑 같은거야 딸:  아니야봐봐 엄마  글씨도 틀리고 글씨 숫자도 틀리는데?엄마:  미안 엄마가 잘못 읽었네우리 딸 말대로 수를 세어 보세요  네딸:  에그에그 엄마는 글씨도 잘못 읽고요ㅎㅎ근데 엄마  세알려 보세요가진짜 웃긴다ㅡㅎㅎㅎㅎ세알려 보세요ㅡㅎㅎㅎ 엄마:: 7살딸아이의 천지난만한 웃음에전염되어 같이 웃습니다울집 현지 상황입니다ㅡㅋㅋ딸아이는 연신 세알려 보세요 하면서배를 잡고 웃습니다ㅡㅎㅎ제가 그래놓고도기냥 넘어가지않고 엄마의 잘못된 발음을집어내는 딸아이를 보면서요게 언제 요리 컷나 싶어서 대견하기도하고이쁘기도 합니다ㅡㅎㅎ뒤늦게 늦둥딸램 공부시키니이런 에피소드도  있네요ㅡㅎㅎ우갱 여러분 저녁시간 편한한 시간되세요~~^^,경상도엄마와 7살딸램은 열공중
제 둘째는 재수생이에요. 심신이 연약한 아이라 작년 수능때 실력발휘를 못했답니다. 강남대*학원 다니는데오늘 중요한 시험이라고 아침에 떨면서 갔네요. 점심도 못먹을거라며 샐러드만 싸갔는데참 걱정입니다. 시험때 너무 긴장을 하니이런 날은 얼굴보며 뭐라고 해야할지 몰라매번 망설입니다. 이따 저녁에 맛있는거 먹기로 했는데시험 야기는 안해야갰지요?오늘만이라도요. ㅠㅠ,둘째아들 모의고사날
오늘 아침 초딩 아들에 특명이 있었습니다.자기 학교 다녀오기전에 팽이를 사다 놓으랍니다.#베이블 레이드 초제트 리바이브 피닉스#헉헉ㅡㅡ 늙은 애미는 이름 외우기두 벅찹니다그리고는 자세한 설명도 잊지 않더군요.일단 이X트에 가보구 없으면 토이X러스에도 가보구 없으면 인터넷으로 주문해서 빨리 결제를 하랍니다.담주에 있을 팽이대회에 꼭 이모델을 써야겠다며...아니나 다를까 알아본 정보로는 어느곳에도 없고 저희집에서 3키로 이상 떨어진 장난감 백화점에 오후 세시 이후에나 입점된다는 정보를 입수했지요.ㅎ결국 하교한 아들을 데리고 가서 미션을 수행했습니다. 그나저나 아들~~ 집에 있는 그많은 팽이들은 어쩔 것이며 오늘 밤도 돌리고 돌리고 하겠구나.휴~~~^@@@@@,아들에 특명
딸이 직장 들어간지 7개월 ㅠㅠ~~소소한 일들을 실수하면서 버티고 있어요 ㅜ 실수는 용납이 안되지만 ~~엄청난 사고도 아니고 어찌 보면 좀 혼내면 그만인데 ㅜ눈물 콧물 흘리며 1년만 버틴다고 하며 다니는데 급기야 ㅠ ~아침부터 성질을 내더니 엄마 오라고 했다네요 살다살다 엄마들이 학교나 직장에  잘봐달라고 바리바리 싸들고 다니는 건 있다고 해도 실수 했다고 엄마 오라고 하는 회사를 더이상 다녀야 하나요 ? 나이도 먹을 만큼 먹은 사람이 ㅠ ~~이제 22살밖에 안되는 아이에게 막말을 하고 ~~참고 견디라고 했는데 이제는 그만 둬라는 말밖에 ~~정말 남의돈 받기 힘들군요 ...직장이 실수하면 안되는 곳이지만 ~부족한 딸아이가 받은 상처를 생각하니 가슴이 턱 막히네요 대학 2년 동안  샤브샤브집에서 알바하며 용돈 벌고 다녔는데 다른 아이들은 하루 일하고도 힘들다고 그만 두었는데 참 대단하다 생각했어요 그런데 ~~그만 둬야겠구나  ㅠ ~싶어요 ,엄마 오라는 회사 ?? 
태평한 고3아들과예민한 고3엄마...분명 바뀐건 맞는데 천하태평도 지 팔자요애가타서 잠못 자는것은 내 팔자이니누구를 탓할수도 없고새벽 1시 겨우 잠든 나를 아들이와서깨우길지방에 나방이 한마리 날아다닌다고 잡아달란다햐~~~~엘리베이터 타고 따라온 손톱만한 나방땜에잠은 도망갔고자식이 아니라 웬수같은 아들새벽에 패버릴까 생각하고 쳐다보니강아지안고 차렷자세로 서있는데저놈 군대는 가겠나 싶고나방 잡으니 지는 꿀잠자고나는 그렇게 4시 넘어 겨우 잠들고6시반에 일어나서 지금껏 메롱메롱 ㅠ기분전환하러 꽃시장 왔더만여기도 국화 저기도 국화~아들방에 두려고 해바라기랑 국화사왔어요오는길에 남자들만 우글우글하는 식당에서홍일점되어 혼밥하고힘내서 오늘 하루도 홧팅합니다다들 맛점하세요~^^,국화의 계절입니다
,지난주 자취하는아들 짐 넣어주고 왔는데요...
