content,title
신랑 이  오늘  술값으로 카드 25  현금5 삼십만원 술 먹고 왔네요 기분이  좋아서  자기가  냈다고...(뜬금없는 갑자기 술 먹고 좋은 기분) 한동안 자제 좀  하는가 했더니... 잔소리 좀 했더니  자기가  열심히  일 했으니 마셨다는 이유같지 않은 이유... 확.. 한달에 술값으로   삼십정도 쓰는 인간이 이번달은 플러스  삼십 이네요 요인간  오늘 한대  때려줄까요? 전  성질나면  잘때  모르는척 이불킥 하거든요  ,남편 술값 삼십만원....
아침 7시반이면 알람하듯이식사사진 삼시세끼를 찍어서세번씩 보내더니아주조아~~를 남발하며근데 오늘 아침엔조식꼬라지라며 ㅋㅋ어찌나 우습던지도시락같은 식단반찬에연거푸 찬사를 보내더니삼일을 못 버티고실증났나 봅니다난 신랑없어서 너무너무 좋은데아침마다 문자해서 잠 깨워서무음 해 두었거든요연수 계속 갔으면 좋겠어요이 자유가 내일이면 끝이네요 ㅜㅜ아쉬워라내일 또 연기를 해야되나요보고싶었다고 ㅋ얼굴만 되었으면 배우해도 될판인데ㅋ,연수원이 좋다고 그러더니 삼일을 못가네요ㅋ
"살면 살수록 끄덕끄덕~~전 간댕이 부은 남편이랑살아요~어젯밤에도 잠이 딱 들려는데배고프다~먹을거 없냐 ..이눔이 여섯살 어린대두 꼭 반말해요!밥먹고왔잖아ᆢ먹었지ᆢ근데 배고파~~배고프다 생각말고 어여자~~에효~~기어이 일어나서 밥에 후라이해서 막 담은 김치 올려 한그릇 먹였네요ㅡㅡ. 네가 내 이상형이라 참는다ᆢ그렇지않으면 뒤통수 맞았어, 너!",얼굴 뜯어먹고 사느냐고 하죠ㅡㅡ
지금 이시간 잠옷입고 온집을 해매고 다니는데 술약속 있다던 남의편 들어오네요 오면서 혹을 하나 달고 들어옵니다 한잔된 온화한? 미소로 ..요즈음은 다들 딩~~동 안하고 덜컥 들어오죠? 순간 얼마나 놀랬는지..그러면서 사들고 들어온 뭔가를 접시에 담아 달래요 술 한잔 더 한다고 ..씅질나서 문닫고 방으로 획~들어와버렸어요 한번씩 이럴때마다 그냥 넘어갔는데 이제 버릇을 고쳐야겠어요 손님한테는 좀 죄송하고 미안하지만  이대로는 안되겠네요 오늘은 절대 거실로 안나갈꺼에요...우갱님들~~저 잘했죠? 오늘 남은 시간들도 행복하세요^-^,이런~~씅질이..
등급낮으니 대학 못 보내겠다는 아부지.ㅡ회사서 학자금나옴 꼭 가보고 싶다는 딸. 보수보수로 똘똘 뭉쳐 딸잡고있는 아부지 대꾸했다고 무시하고 자기만 안다고 몰아부치는 아부지. 어짜면 좋을지? 제 말은 씨도 안 먹힘.,진로문제로 갈등하는 부녀
전 왜이리 잘 치댈까요 ㅋ울 영감이 쇼파에 누워 있으면자꾸 옆에 가서 다리 한번 슬쩍 올리고울 영감 질색팔색을 합니다ㅋ치대지 말라고그러니 장난기가 발동되고더 괴롭히고 싶어서ㅋ강시처럼 손을 내밀고영감 근처로 가면 막 자리를 뜹니다전 따라다니고ㅋ괴롭히는 꼴이 되는데너무 재미 있어서 자꾸 하게 돼요나 왜 이러는지-.-;;제가 심뽀가 고약해지는건까요아니면 사람구경을 못해서심심해서 일까요낮에는 제가 영감근처를 쫄쫄밤에는 영감이 제 근처를 오기만 오면 뒷발로차 버려야겠어요ㅋ영감은 출근하고 혼자 있으니디기 심심해서 드라마 다시 보기하고 있네요집정리해야 되는데내버려두고 있네요,혼자 있는데 비까지 오니 별루네요
"늦게까지 밥도 못먹고 일하는게 안쓰럽고 미안해서 밥상 차려놓고 애들이랑 영상통화를 했더니~왈""왜 자꾸 전화야?""""아빠, 먼저 잘께요~"" 애들이 얘기했어요.전화 오늘하루 두번째인데~울화가 치미러올라 전화끊고 내가 미친*년이지 했어요.6학년 큰딸이 듣고 화를 내내요.왜 스스로를 깎아 내리냐고~나도 아는데~나도 참 귀하게 자랐는데, 저 **한테 이꼴을 당하네요.졸혼 하려면 뭐부터 준비해야 할까요?행복하고 싶어요~진심!!!",이런놈을 택한 내가 미친*이지~
5500원 벌었다네요.내려가서 얼른 팔았대요.애들 말로 개짜증납니다.한 달 이상을 출근 전 오전 내내 붙어앉아서 주식 들여다보고 있더니...다시 주식하면 가만히 있지 않겠다고 했어요.,남편이 주식해서 돈 벌었네요.
요즘 다른 카페늕안들어가는데여긴 꼭 들르게 되네요얘기 많이 듣고 위로도 받고 좋아요~~이모습 이대로 계속 쭉 갔으면 좋겠어요^^,좋은 카페^^
"경남은 어제 비가 엄청왔더랬죠..   천둥,번개가 치는 밤..!   울딸아이는 집에서 네명의 소녀들과 파자마파티♡   저녁,차려주고~   하하호호.시끌시끌~   아빠,엄마가 피해줘야 할 것 같아 집 앞 일본식당으로 갔죠!   오랫만에 이런저런 대화도 나누고, 기분 좋은 데이트하고 왔네요.   최고의 술친구♡서방님과...      깔라만시를 소주에 섞어 세병을ㅜㅠㅎ        ",비오는 날.데이트~♡
앞에서는자기 없으면 무섭다~~아근데 속으로는자유다~~뭐하고 보내지-.-벌써부터 신나는데반반입니다밥 안차려줘서 좋긴 한데심심하고 무서워서리~~퇴직설계 연수라는데퇴직하고 설계 할것도 없는데어짜피 텃밭에서 풀 뽑다가축구하러 다닐껀데...ㅠㅠ좋겠다누군...난-.-얼른 돈 벌러 나가야 되는데~~씁씁하네요,5일간 출장을 간다네요~
댓글감사해요~,미쳐버릴것 같아요 펑예
"쇼파에 드러누워 티비 보믄서계속 궁시렁 궁시렁핫케익 굽고  있는 나 들으라는건지일본의 나이드신 할머니 이야기편지라든지 그런 옛날 물건들을보시면서 추억에 잠겨하시는 방송인데'늙으면 빨리 빨리 죽어야 돼'""........""'나이 70대면 다 죽어야 해~~'""어머 자기 십년밖에 안 남았네...이거 녹음해야돼""'침묵'핫케익 먹으면서또 궁시렁 궁시렁김부ㅅ 인터뷰를 보더니밥맛 떨어지는 ㄴ 이라고ㄱ같은 어쩌고 저쩌고""여기서 이야기 한다고 김부ㅅ이가 듣나내가 듣지저기 김부ㅅ이 있는데 가서 이야기 해나 그런 말 듣기 시러""'여자들은 이세상에서 없어져야 해'""어머 그러면 맨날창근이.영철이.재찬이 그런 쭈글이만 보는데~그래도 괜찮겠어?""'침묵'자기도 웃긴지 막 웃드라구요그래서 제가 그랬죠""자기 젊어지고 싶지 않아""그러니 '시러'미구같은 영감탱이제가 무슨말 할지 알고 미리 선수치네요 ㅋ왜 저리 삐닥에 그런지참 알다가도 모르겠네요이쁜말 쓰고 이쁜생각 가지면젊어지는데~~~요즘 제가 너무 말들을 잘 받아치는것 같아서기분이 너무 좋네요어디서 이런 말들이 잘 떠오르는지저에게 칭찬 해 줬어요^^태풍이 와도 걱정 없네요영감은 밤근무 가고아들은 기숙사에서 돌아와서무서우면 아들방으로 가면 되니깐요~~^^",맞 받아칠 말들이 자꾸 생각나게 해 주셔서 감사합니다^^
주말부부 3년차이니 주중에는 바깥음식만 먹었죠 거의. 재작년 위내시경 때는 경미한 위염정도랬고. 작년엔 검진 끝나자마자 바로 운전해야해서 수면하면 운전 못한다고 뺐고. 올해 했는데. 위염도 심하고 위궤양소견도 있대고. 헬리코박터균도 있대요. 소화기내과로 알아서 소견서 써주시고요.ㅠ   위궤양이 심하게 나빠지면 암세포 되는거죠? 빨리 치료해야 되는걸꺼구요 금주.금연 당연하겠죠 근데. 술은 줄였는데. 금연을 못하네요 전자담배로 바꿔서도 많이 피워요ㅠㅠ   남편 52살인데. 그렇게 건강하더니. 나이는 어쩔 수 없나 싶어요..  ,남편..위궤양소견에. 헬리코박터까지
전 태어나서 우리신랑만큼 애주가 아직 못봣어요술을 너무 좋아하구요 술독에 빠지고싶다는 그건 무슨말인지 당췌이해가 안됌요 술 먹는건 터치안해요 그냥 먹고싶은대로 나둬요~~먹고싶은대로 하고싶은대로 하구로 놔두는편이예요 일어나면 꼭 해장 라면먹고 싶다해서라면으로 해장해요 ᆢ주말 토일은 같이보내니깐 저랑 마시던지 아님 어쩌다 건더 뛸때도잇구요그리고 일욜 조기축구가는데축구하고 그땡빚에 38~39도 때도. 축구해요 술 엄청마시고 들어와요 들어긴 일찍오더라구요 몬체력인가요만약 건너뛰면 월욜 완전폭주해요평일은 주4일 마셔요. 거의 퇴근하고 새벽 3~4시요 그카고 또 그담날 출근하고요 저같은 피곤해서라도 안마실것같은데요술이 맛잇나봐요제가 술을 못마시니 술맛이 당췌 잘모르겟어요 언제까지 마실지 잘 모르겟어요그냥 언제까지마시나 그카고잇어요 보통 신랑분들 언제까지 마시나요 ,보통 남자들 신랑 술 몇살까지 마시나요??
"솔직히 그렇게 잉꼬는 아니예요ㆍ말안하고 궁시렁거릴때도 있고짜증날때도 있고꼴뵈기 싫을때도 있어요ㅡㅡ그런데 남편의 신경씀이 심쿵할때가 많아요ㆍ제차를 3년전 결기에 바꿔준거 거든요ㆍ초보로 모닝 4년타고,K5로 바꿔줬는데사업장 경비처리하면서 리스기간이 끝나갑니다~이번에 인수해준다더니,지인이 인수하면 손해라고 한다면서1년만 더 타라네요,내년에 더 좋은걸로 바꿔준다고~~근데 뭐가 미안한거죠ㅋㅋ게다가 전 차 욕심이 없어요ㆍ일하는것도 아니궁ㅡㅡ친정이나 시댁 다니면서 요런거 들고 들어와서 미안한가? 오마나~~~무거워라ᆢ차에서 안꺼냈더니 냄새가ㅡㅡ,",미안해 하네요ᆢ
폭염은 갔지만 그래도 아직은 덥고 저녁 준비하느라 불앞에 있으니 땀 삐질삐질..다 먹고 설거지 한무더기하니 또 땀 삐질삐질...낼 과외샘오시니 안할수없어 거실 화장실청소까지... 헥헥..ㅠ 슬슬 성질이 올라와 아까 샤워하러 들어간것같아 안방화장실 청소하고 나오라 시킬려했더만 벌써 나와 개운한 표정으로 티비시청중인 남편님.. 이빠이 짜증이나서 안방화장실 청소좀 하라고 언제한번 화장실청소 한번 해준적있냐고 갈구니까 몇번했대요.. 그쵸..17년살면서 몇번은 했겠죠..그걸 말이라고 씨부리샀냐.. 지 먹은거 하나두 안갖다버리구..하...ㅜ 남편만큼 벌진 못하지만 글두 나도 나름 돈버는 직딩인데 집안일 하나 안도와주니 내가 너무 풀어줬나하는 생각잉듭니다요.. 아! 하나잘하는거있어요..세탁기버튼누르는거..ㅠ세탁다되면 건조기에 넣고 시작버튼누르고 다 마른 옷더미들 안꺼내고 나몰라라... 전 그럼 나중에 건조기안 옷 확인하고 꼬깃꼬깃해진 옷들 개고있자면 저 깊은속에서부터 뜨거운 분노가 끓어오르죠.. 도와주는거아니고 더 일만 만드니까 버튼누르지말라고 싸웠는데도 또 하더라구요..  잘하는거라곤 소파껌딱지되어 티비보는거..뚱뚱한사람 게으르고 움직이는거 싫어하는거 맞드라구요.. 오줌눌때 앉아서싸라고..요즘에 누가 서서싸냐고..집에선 앉아서 싸라고 잔소리하니..자긴 조준잘한답니다. 휴..쫘증....쓸데도없고 보잘것없는 저따위 물건 잘라버릴까부다..,남편님들 집안일 좀 도와주시나요..
